127.0.0.1 - - [31/Oct/2013:09:11:20 +0530] "GET / HTTP/1.1" 404 955
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6257
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6257
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6257
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6257
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6257
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:11 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:10 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:01:23 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 500 2684
10.1.5.34 - - [31/Oct/2013:15:01:33 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7222
10.1.5.34 - - [31/Oct/2013:15:01:33 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 404 1078
10.1.5.34 - - [31/Oct/2013:15:01:33 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 404 1078
10.1.5.34 - - [31/Oct/2013:15:01:33 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:cred@tcs.com&action=getProfilePic HTTP/1.1" 404 1078
10.1.5.8 - - [31/Oct/2013:15:01:45 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 500 2502
10.1.5.8 - - [31/Oct/2013:15:01:46 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 500 2502
10.1.5.8 - - [31/Oct/2013:15:01:46 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 500 2502
10.1.5.8 - - [31/Oct/2013:15:01:46 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 500 2502
10.1.5.8 - - [31/Oct/2013:15:01:46 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 500 2502
10.1.5.8 - - [31/Oct/2013:15:01:46 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 500 2502
10.1.5.8 - - [31/Oct/2013:15:01:46 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 500 2502
10.1.5.8 - - [31/Oct/2013:15:01:47 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 500 2502
10.1.5.34 - - [31/Oct/2013:15:01:54 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.34 - - [31/Oct/2013:15:01:54 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 404 1078
10.1.5.34 - - [31/Oct/2013:15:01:54 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 404 1078
10.1.5.34 - - [31/Oct/2013:15:01:54 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 404 1078
10.1.5.8 - - [31/Oct/2013:15:02:25 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 500 2541
10.1.5.34 - - [31/Oct/2013:15:03:04 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7222
10.1.5.34 - - [31/Oct/2013:15:03:04 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 404 1078
10.1.5.34 - - [31/Oct/2013:15:03:04 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 404 1078
10.1.5.34 - - [31/Oct/2013:15:03:04 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:cred@tcs.com&action=getProfilePic HTTP/1.1" 404 1078
10.1.5.8 - - [31/Oct/2013:15:03:13 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 500 2494
10.1.5.34 - - [31/Oct/2013:15:03:25 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.34 - - [31/Oct/2013:15:03:25 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 404 1078
10.1.5.34 - - [31/Oct/2013:15:03:25 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 404 1078
10.1.5.34 - - [31/Oct/2013:15:03:25 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 404 1078
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6273
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/images/bg_blue.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/images/header_bg_blue.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/images/footer_bg_blue.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:03:43 +0530] "GET /WebRTC_presentation/pageone/css/fonts/merriweather-bold-webfont.woff HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:00 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6269
10.1.5.8 - - [31/Oct/2013:15:04:00 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:00 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:00 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:00 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:00 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:00 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:00 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:00 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:00 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:00 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:00 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:00 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6269
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6269
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6269
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:02 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:18 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6261
10.1.5.8 - - [31/Oct/2013:15:04:18 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:18 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:18 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:18 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:18 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:18 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:18 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:18 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:18 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:18 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:18 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:18 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:20 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6261
10.1.5.8 - - [31/Oct/2013:15:04:20 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:20 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:20 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:20 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:20 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:20 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:20 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:20 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:20 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:20 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:15:04:20 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
